react_id	kappmax_davidi_per_pp_per_s_ensemble_model	kappmax_davidi_per_pp_per_s_median_imputed	kappmax_KO_ALE_davidi_per_pp_per_s_ensemble_model	kappmax_KO_ALE_davidi_per_pp_per_s_median_imputed	kappmax_KO_ALE_per_pp_per_s_ensemble_model	kappmax_KO_ALE_per_pp_per_s_median_imputed	kcat_in_vitro_per_s_ensemble_model	kcat_in_vitro_per_s_median_imputed
GHBDHx_b	4.743175559	6.2	5.785479661	4.2	2.757048117	3.26802058	15.30206666	16.61666667
GHMT2r	3.2	3.2	4.439336845	4.439336845	4.439336845	4.439336845	11.4	11.4
GHMT2r_b	6.180781365	6.2	8.964413228	4.2	4.716638822	3.26802058	10.7	10.7
GK1	42	42	42	42	37.53629948	37.53629948	209	209
GK1_b	6.854126221	6.2	10.16322232	4.2	5.679218629	3.26802058	209	209
GLBRAN2	19.74363437	6.2	8.697963901	4.2	2.464644276	3.26802058	5.110376094	16.61666667
GLCATr	4.686815141	6.2	7.45089024	4.2	3.703913581	3.26802058	14.79339259	16.61666667
GLCATr_b	4.686815141	6.2	7.45089024	4.2	3.703913581	3.26802058	14.79339259	16.61666667
GLCDpp	13.80866512	6.2	68.35250581	4.2	4.155313216	3.26802058	9.629611351	16.61666667
GLCP	12.38179384	6.2	8.419168985	4.2	2.656478772	3.26802058	7.724241598	16.61666667
GLCP2	12.38179384	6.2	8.419168985	4.2	2.656478772	3.26802058	7.724241598	16.61666667
GLCRAL	4.166354729	6.2	4.815958778	4.2	2.834631875	3.26802058	8.071124666	16.61666667
GLCRD	5.38046564	6.2	84.76099422	4.2	3.154035163	3.26802058	35	35
GLCS1	10.00447684	6.2	21.12024963	4.2	12.33910349	3.26802058	36.16508237	16.61666667
GLCTR1	3.646382067	6.2	17.76050803	17.76050803	17.76050803	17.76050803	14.96778854	16.61666667
GLCTR2	4.928841047	6.2	17.9905731	17.9905731	17.9905731	17.9905731	17.40172939	16.61666667
GLCTR3	4.894434548	6.2	10.85577195	10.85577195	10.85577195	10.85577195	19.71398643	16.61666667
GLDBRAN2	16.41258615	6.2	12.00767934	4.2	2.33418193	3.26802058	4.800450492	16.61666667
GLGC	7.866459387	6.2	11.40553531	4.2	5.250579306	3.26802058	370	370
GLNS	23.96033884	6.2	24.9302195	4.2	14.6228728	3.26802058	33	33
GLNTRS	5.112507803	6.2	6.540264366	4.2	2.674387483	3.26802058	2.8	2.8
GLTPD	4.728136326	6.2	4.804842634	4.2	2.635641762	3.26802058	8800	8800
GLTPD_b	5.82085443	6.2	5.80040087	4.2	2.598369626	3.26802058	9.284425968	16.61666667
GLU5K	25	25	25	25	12.22192457	12.22192457	24.45387549	16.61666667
GLUCYS	2.801545754	6.2	0.016511971	0.016511971	0.016511971	0.016511971	22.1	22.1
GLUDC	12.04138596	6.2	80.46717961	4.2	10.23262401	3.26802058	12.18278621	16.61666667
GLUDy	7.980821922	6.2	29.25824513	4.2	2.762514294	3.26802058	6.737632058	16.61666667
GLUDy_b	185	185	185	185	73.67238613	3.26802058	68.13273071	16.61666667
GLUN	12.24077017	6.2	12.43129656	4.2	5.000051033	3.26802058	101	101
GLUNpp	4.104703768	6.2	5.071440778	4.2	2.961741989	3.26802058	33	33
GLUPRT	61	61	61	61	18.65284417	18.65284417	77.08419974	16.61666667
GLUR	11.14914104	6.2	13.48599979	4.2	6.517361751	3.26802058	12.167	12.167
GLUR_b	21	21	32.76217128	32.76217128	32.76217128	32.76217128	12.167	12.167
GLUSy	18.24618805	6.2	9.244372684	4.2	2.652213454	3.26802058	6.998719801	16.61666667
GLUTRR	1.521784011	6.2	12.14910814	12.14910814	12.14910814	12.14910814	0.13	0.13
GLUTRS	0.09	0.09	0.12034438	0.12034438	0.12034438	0.12034438	1.5	1.5
GLXCL	2.959414415	6.2	3.8199589	4.2	1.702018589	3.26802058	18.9	18.9
GLYAT	12.54128337	6.2	19.52025335	4.2	10.53764836	3.26802058	0.02	0.02
GLYAT_b	8.770057373	6.2	16.09615035	4.2	5.52004478	3.26802058	0.02	0.02
GLYCDx	5.926622169	6.2	9.074365845	4.2	4.506490599	3.26802058	17.2	17.2
GLYCK	2.883080236	6.2	3.633954501	4.2	1.641717572	3.26802058	14.32796073	16.61666667
GLYCK2	3.70585496	6.2	7.57928781	4.2	3.373654854	3.26802058	19.62218363	16.61666667
GLYCL	27.91799645	6.2	17.73199257	4.2	8.97003071	3.26802058	17.18921235	16.61666667
GLYCLTDx	6.786688777	6.2	12.01883786	4.2	2.401811938	3.26802058	9.06528192	16.61666667
GLYCLTDy	4.043540961	6.2	8.03893064	4.2	2.27735651	3.26802058	10.94303509	16.61666667
GLYCTO2	3.190309543	6.2	3.425515564	4.2	1.571910331	3.26802058	7.847969826	16.61666667
GLYCTO3	2.763588602	6.2	3.283532787	4.2	1.484280509	3.26802058	5.002507008	16.61666667
GLYCTO4	2.762004878	6.2	3.28313774	4.2	1.484013433	3.26802058	4.999641201	16.61666667
GLYK	42.96688729	6.2	1.422745722	1.422745722	1.422745722	1.422745722	14.28	14.28
GLYOX	4.539179336	6.2	2609.267947	2609.267947	2609.267947	2609.267947	53	53
GLYOX3	7.841744545	6.2	42.13714562	4.2	8.840878353	3.26802058	0.35	0.35
GLYTRS	5.112507803	6.2	6.540264366	4.2	2.674387483	3.26802058	9.682677286	16.61666667
GMAND	5.277896234	6.2	9.723947836	4.2	3.240832396	3.26802058	36.36632755	16.61666667
GMHEPAT	57.36477298	6.2	1.806171166	1.806171166	1.806171166	1.806171166	10.85506346	16.61666667
GMHEPK	44.01627739	6.2	1.806171166	1.806171166	1.806171166	1.806171166	6.804284654	16.61666667
GMHEPPA	5.690418004	6.2	23.31693108	23.31693108	23.31693108	23.31693108	19.30892436	16.61666667
GMPR	4.436365545	6.2	4.327393568	4.2	2.610771752	3.26802058	0.28	0.28
GMPS	12.65184578	6.2	18.84498767	4.2	6.336126885	3.26802058	8.724408864	16.61666667
GMPS2	5	5	5	5	2.395950622	2.395950622	23	23
GND	22	22	66.76119832	66.76119832	66.76119832	66.76119832	10.23	10.23
GNK	17.67557783	6.2	117.570991	4.2	26.65476052	3.26802058	56.54059264	16.61666667
GNP	2.799360212	6.2	3.573822723	4.2	1.572873802	3.26802058	20.3573435	16.61666667
GOFUCR	4.892099764	6.2	4.591090563	4.2	2.275286879	3.26802058	32.12025105	16.61666667
GP4GH	8.298125634	6.2	15.86192963	4.2	12.84317152	3.26802058	12.70410098	16.61666667
GPDDA1	6.041212047	6.2	14.43705638	4.2	13.05642664	3.26802058	15.80383318	16.61666667
GPDDA1pp	7.744295778	6.2	12.35219363	4.2	10.6611321	3.26802058	10.55976829	16.61666667
GPDDA2	6.041212047	6.2	14.43705638	4.2	13.05642664	3.26802058	15.80383318	16.61666667
GPDDA2pp	7.744295778	6.2	12.35219363	4.2	10.6611321	3.26802058	10.55976829	16.61666667
GPDDA3	6.041212047	6.2	14.43705638	4.2	13.05642664	3.26802058	2.8	2.8
GPDDA3pp	7.744295778	6.2	12.35219363	4.2	10.6611321	3.26802058	2.8	2.8
GPDDA4	6.041212047	6.2	14.43705638	4.2	13.05642664	3.26802058	3.3	3.3
GPDDA4pp	7.744295778	6.2	12.35219363	4.2	10.6611321	3.26802058	3.3	3.3
GPDDA5	6.041212047	6.2	14.43705638	4.2	13.05642664	3.26802058	15.80383318	16.61666667
GPDDA5pp	7.744295778	6.2	12.35219363	4.2	10.6611321	3.26802058	10.55976829	16.61666667
GRTT	0.12	0.12	0.585096479	0.585096479	0.585096479	0.585096479	13.31867889	16.61666667
GRXR	0.968248451	6.2	2.081684299	4.2	6.53234101	3.26802058	25.10021628	16.61666667
GSNK	6.443945695	6.2	12.40333248	4.2	4.019750502	3.26802058	24.57554435	16.61666667
GSPMDA	16.70445704	6.2	17.19150768	4.2	4.020520869	3.26802058	2.1	2.1
GSPMDS	7.310375602	6.2	10.51344229	4.2	2.386385447	3.26802058	5.940397903	16.61666667
GTHOr	3.881905106	6.2	5.506865014	4.2	3.419784117	3.26802058	130.721563	16.61666667
GTHOr_b	4.812587764	6.2	4.75751325	4.2	2.287207266	3.26802058	50	50
GTHPi	40.02947365	6.2	11.50367072	4.2	4.268526423	3.26802058	14.64948096	16.61666667
GTHRDHpp	5.954467713	6.2	14.6251536	4.2	2.907945238	3.26802058	21.22379402	16.61666667
GTHS	0.038142001	6.2	0.016596705	0.016596705	0.016596705	0.016596705	1.753199017	16.61666667
GTPCI	0.008	0.008	0.009085184	0.009085184	0.009085184	0.009085184	1.860814827	16.61666667
GTPCII2	0.12	0.12	0.12	0.12	0.068127596	0.068127596	0.064	0.064
GTPDPDP	8.766335263	6.2	19.42871479	4.2	29.11865669	3.26802058	17.64728628	16.61666667
GTPDPK	7.818436301	6.2	8.190834045	4.2	2.510115154	3.26802058	7.623058113	16.61666667
GUACYC	4.687329226	6.2	13.53119048	4.2	3.322615304	3.26802058	8.060885017	16.61666667
GUAD	8.900444228	6.2	12.34344756	4.2	17.87633803	3.26802058	13.44577628	16.61666667
GUAPRT	4.077732587	6.2	7.049647539	4.2	3.561310008	3.26802058	112	112
GUI1	5.962893299	6.2	5.9557287	4.2	2.725522115	3.26802058	196	196
GUI1_b	5.962893299	6.2	5.9557287	4.2	2.725522115	3.26802058	15.93073624	16.61666667
GUI2	5.962893299	6.2	5.9557287	4.2	2.725522115	3.26802058	15.93073624	16.61666667
GUI2_b	5.962893299	6.2	5.9557287	4.2	2.725522115	3.26802058	15.93073624	16.61666667
GUR1PPpp	5.760042456	6.2	12.8197036	4.2	7.098511645	3.26802058	17.35271477	16.61666667
H2SO	5.033260111	6.2	14.13257895	4.2	3.4875406	3.26802058	10.06249517	16.61666667
HACD1	16.03665898	6.2	57.84949813	4.2	3.68320489	3.26802058	23.24823569	16.61666667
HACD1_b	5.491909579	6.2	6.222463	4.2	2.561000763	3.26802058	6.847459301	16.61666667
HACD2	16.12899325	6.2	57.89836309	4.2	3.581255234	3.26802058	22.97411767	16.61666667
HACD2_b	5.472298077	6.2	6.257044959	4.2	2.501425119	3.26802058	6.831994891	16.61666667
HACD3	17.18834937	6.2	59.42315832	4.2	3.592267617	3.26802058	22.61835722	16.61666667
HACD3_b	5.875480531	6.2	6.975436731	4.2	2.493227062	3.26802058	6.771464555	16.61666667
HACD4	16.00307786	6.2	57.55507508	4.2	3.353534603	3.26802058	22.50943688	16.61666667
HACD4_b	5.452943502	6.2	6.284490829	4.2	2.359580046	3.26802058	6.73413757	16.61666667
HACD5	17.19019336	6.2	59.2531489	4.2	3.600680451	3.26802058	22.65593056	16.61666667
HACD5_b	5.874363804	6.2	6.981832934	4.2	2.500708732	3.26802058	6.798205573	16.61666667
HACD6	13.97346867	6.2	55.40946434	4.2	3.339417149	3.26802058	23.34782426	16.61666667
HACD6_b	5.558174484	6.2	6.176083122	4.2	2.576446753	3.26802058	6.877082801	16.61666667
HACD7	13.32981159	6.2	50.53637374	4.2	3.281244689	3.26802058	26.37213795	16.61666667
HACD7_b	6.159180622	6.2	5.829175365	4.2	2.536962507	3.26802058	6.926662077	16.61666667
HACD8	11.96331954	6.2	35.7711244	4.2	11.8070195	3.26802058	12.76978122	16.61666667
HACD8_b	17.18646	6.2	26.82495406	4.2	8.339206498	3.26802058	6.281990032	16.61666667
HADPCOADH3	4.922497674	6.2	6.172345235	4.2	2.508011013	3.26802058	11.26834146	16.61666667
HADPCOADH3_b	6.931250705	6.2	5.757350462	4.2	2.915597118	3.26802058	8.696834262	16.61666667
HBZOPT	2.825624043	6.2	0.567371614	0.567371614	0.567371614	0.567371614	6.700330271	16.61666667
HCO3E	9.1	9.1	9.1	9.1	62.02390219	3.26802058	36.35727382	16.61666667
HCO3E_b	4.096926994	6.2	5.978051534	4.2	6.099102615	3.26802058	15.84350822	16.61666667
HCYSMT	5.319414267	6.2	10.76490394	4.2	3.219428377	3.26802058	0.38	0.38
HCYSMT2	5.319414267	6.2	10.76490394	4.2	3.219428377	3.26802058	10.16279072	16.61666667
HEMEOS	2.825067734	6.2	0.445764499	0.445764499	0.445764499	0.445764499	8.085510968	16.61666667
HEPK1	3.539215033	6.2	9.747015407	9.747015407	9.747015407	9.747015407	7.19489126	16.61666667
HEPK2	5.868458093	6.2	12.1506615	12.1506615	12.1506615	12.1506615	11.68610589	16.61666667
HEPT1	3.655510001	6.2	15.56121453	15.56121453	15.56121453	15.56121453	16.49584053	16.61666667
HEPT2	3.698081374	6.2	4.951762575	4.951762575	4.951762575	4.951762575	16.00362679	16.61666667
HEPT3	3.79321023	6.2	12.10134845	12.10134845	12.10134845	12.10134845	40.06337464	16.61666667
HEPT4	4.163502254	6.2	6.874304391	6.874304391	6.874304391	6.874304391	31.61934508	16.61666667
HETZK	5.675048349	6.2	9.984920261	4.2	3.805522618	3.26802058	11.69653106	16.61666667
HEX1	29.10634998	6.2	305.0672116	305.0672116	305.0672116	305.0672116	12	12
HEX4	5.056526117	6.2	13.68722503	4.2	3.469275794	3.26802058	25	25
HEX7	4.465471254	6.2	7.48538395	4.2	3.328137554	3.26802058	14	14
HISTD	3.1	3.1	3.179596085	3.179596085	3.179596085	3.179596085	25.04962234	16.61666667
HISTP	3.8	3.8	3.8	3.8	3.333691508	3.333691508	2140	2140
HISTRS	5.112507803	6.2	6.540264366	4.2	2.674387483	3.26802058	130	130
HKNDDH	7.818868023	6.2	37.76238367	4.2	10.07529422	3.26802058	12.41280274	16.61666667
HKNTDH	7.881338492	6.2	40.47859513	4.2	9.829483705	3.26802058	12.02865752	16.61666667
HMBS	0.13	0.13	0.194692176	0.194692176	0.194692176	0.194692176	1.989183986	16.61666667
HMPK1	4.686181152	6.2	9.00256638	4.2	3.438009127	3.26802058	0.43	0.43
HOPNTAL	8.072925745	6.2	19.57419939	4.2	3.265265812	3.26802058	205.4	205.4
HPACOAT	4.519636286	6.2	9.431960053	4.2	5.182569288	3.26802058	24.1979269	16.61666667
HPPK2	0.16	0.16	0.313750394	0.313750394	0.313750394	0.313750394	2.223242375	16.61666667
HPPPNDO	7.086256056	6.2	18.75338232	4.2	3.193945572	3.26802058	9.792282051	16.61666667
HPYRI	11.18724811	6.2	68.29067348	4.2	4.277074637	3.26802058	8.595792519	16.61666667
HPYRI_b	45.257432	6.2	267.0259427	4.2	31.14650063	3.26802058	19.60818511	16.61666667
HPYRP	4.160107151	6.2	13.53825648	4.2	3.857914114	3.26802058	26.25465684	16.61666667
HPYRRx	9.683096264	6.2	36.18160491	4.2	0.352116111	3.26802058	24.62077388	16.61666667
HPYRRy	12.64947828	6.2	49.83798665	4.2	12.34104404	3.26802058	30.37263678	16.61666667
HSDy	13.1424582	6.2	7.861688944	4.2	3.073555647	3.26802058	0.24	0.24
HSDy_b	40.08230958	6.2	111.8904034	4.2	10.56053898	3.26802058	0.24	0.24
HSK	81	81	151.8686423	151.8686423	151.8686423	151.8686423	18.3	18.3
HSST	8	8	8.539119418	8.539119418	8.539119418	8.539119418	5.23	5.23
HSTPT	3.3	3.3	5.956040081	5.956040081	5.956040081	5.956040081	7.497959213	16.61666667
HXAND	9.083752062	6.2	8.444484328	4.2	2.265329694	3.26802058	9.505778775	16.61666667
HXCT	9.514455293	6.2	6.680417097	4.2	2.752223696	3.26802058	10.28369077	16.61666667
HXPRT	4.077732587	6.2	7.049647539	4.2	3.561310008	3.26802058	24.0566303	16.61666667
HYD1pp	34.88120317	6.2	11.46032099	4.2	2.418674951	3.26802058	33.84864401	16.61666667
HYD2pp	27.91808707	6.2	12.3690226	4.2	2.435902204	3.26802058	27.28230105	16.61666667
HYD3pp	27.91808707	6.2	12.3690226	4.2	2.435902204	3.26802058	27.28230105	16.61666667
HYPOE	7.379503994	6.2	22.64703417	4.2	21.87028232	3.26802058	13.94801967	16.61666667
I2FE2SR	2.76550908	6.2	3.284629026	4.2	1.485260733	3.26802058	5.055902289	16.61666667
I2FE2SS	2.802451862	6.2	3.302755539	4.2	1.504195332	3.26802058	8.404628206	16.61666667
I2FE2SS2	2.800176059	6.2	3.301659562	4.2	1.502791651	3.26802058	8.34712669	16.61666667
I2FE2ST	2.767076839	6.2	3.324325835	4.2	1.493889139	3.26802058	5.249118393	16.61666667
I4FE4SR	0.002	0.002	0.011359718	0.011359718	0.011359718	0.011359718	6.191143858	16.61666667
I4FE4ST	2.784097304	6.2	3.396307635	4.2	1.517756093	3.26802058	7.750833967	16.61666667
ICDHyr	11	11	11	11	10.08489673	10.08489673	80.5	80.5
ICDHyr_b	4.890442362	6.2	6.377537977	4.2	3.747509671	3.26802058	106.4	106.4
ICHORS	5.0894184	6.2	6.71948261	4.2	2.987010678	3.26802058	9.13576691	16.61666667
ICHORS_copy1	6.16960294	6.2	10.60472765	4.2	7.712236799	3.26802058	0.616666667	0.616666667
ICHORS_copy2	6.043573803	6.2	6.326745284	4.2	7.73249103	3.26802058	0.616666667	0.616666667
ICHORS_copy2_b	8.342736624	6.2	30.29574309	4.2	6.314789391	3.26802058	11.8305417	16.61666667
ICHORT	7.912398322	6.2	0.113635978	0.113635978	0.113635978	0.113635978	5.94	5.94
ICL	25.7664513	6.2	4.849201998	4.849201998	4.849201998	4.849201998	54.9	54.9
ICYSDS	0.01	0.01	0.021592063	0.021592063	0.021592063	0.021592063	10.39913691	16.61666667
IDOND	6.173804701	6.2	6.032088862	4.2	2.670142859	3.26802058	9.060675457	16.61666667
IDOND2	11.46568118	6.2	26.48454964	4.2	17.11057771	3.26802058	21.33062827	16.61666667
IDOND_b	17.2753439	6.2	29.1152175	4.2	17.87579664	3.26802058	35.91316969	16.61666667
IG3PS	12.24944299	6.2	14.06230862	4.2	5.013090019	3.26802058	12.26733686	16.61666667
IGPDH	3.8	3.8	3.8	3.8	3.333691508	3.333691508	73.93680387	16.61666667
IGPS	5	5	5	5	3.378220471	3.378220471	72.49041326	16.61666667
ILETA	10.45143436	6.2	10.10041686	4.2	6.93049972	3.26802058	48	48
ILETA_b	6.1	6.1	8.458744201	8.458744201	8.458744201	8.458744201	18.84319598	16.61666667
ILETRS	5.112507803	6.2	6.540264366	4.2	2.674387483	3.26802058	80.4	80.4
IMPC	6.525529684	6.2	10.15934671	4.2	4.277784424	3.26802058	9.257433556	16.61666667
IMPC_b	10	10	11.88470268	11.88470268	11.88470268	11.88470268	16.87016667	16.61666667
IMPD	1.8	1.8	1.8	1.8	1.399623665	1.399623665	13	13
INOSTO	6.839503196	6.2	6.755812129	4.2	2.43737316	3.26802058	15.64196514	16.61666667
INOSTO_b	7.700084608	6.2	23.18562868	4.2	2.866704791	3.26802058	16.41019794	16.61666667
INSH	6.355003765	6.2	9.477222049	4.2	3.447988497	3.26802058	0.043	0.043
INSK	6.362908459	6.2	12.01794464	4.2	3.979365683	3.26802058	24.22621898	16.61666667
IPDDI	6.515425354	6.2	6.676796515	4.2	4.121711928	3.26802058	16.41818915	16.61666667
IPDDI_b	1.249345074	6.2	1.157614267	4.2	0.577649125	3.26802058	5.51424992	16.61666667
IPDPS	0.86	0.86	0.888063878	0.888063878	0.888063878	0.888063878	13.05222045	16.61666667
IPMD	4.9	4.9	9.64357493	9.64357493	9.64357493	9.64357493	69	69
IPPMIa	11.52909753	6.2	48.3375842	4.2	3.33618686	3.26802058	10.19235238	16.61666667
IPPMIa_b	23.43247193	6.2	110.3529524	4.2	8.230082597	3.26802058	18.77584218	16.61666667
IPPMIb	23.60702472	6.2	96.73797489	4.2	3.659187294	3.26802058	11.4331497	16.61666667
IPPMIb_b	32.9876876	6.2	277.2551431	4.2	8.523154623	3.26802058	21.67066504	16.61666667
IPPS	10	10	10	10	8.606867069	8.606867069	44.68621459	16.61666667
KARA1	6.381663283	6.2	21.70855227	4.2	6.414733244	3.26802058	8.605031257	16.61666667
KARA1_b	2.3	2.3	3.787365093	3.787365093	3.787365093	3.787365093	19.58412744	16.61666667
KARA2	0.75	0.75	1.258561581	1.258561581	1.258561581	1.258561581	15.56052061	16.61666667
KARA2_b	4.036171855	6.2	6.011022169	4.2	2.607869412	3.26802058	9.476172425	16.61666667
KAS14	3.470337748	6.2	5.920344603	4.2	2.635985121	3.26802058	7.611225746	16.61666667
KAS15	4.616507754	6.2	14.9841776	14.9841776	14.9841776	14.9841776	13.80242264	16.61666667
KDOCT2	4.2	4.2	4.2	4.2	1.446840694	1.446840694	12.5	12.5
KDOPP	10	10	18.72489869	18.72489869	18.72489869	18.72489869	175	175
KDOPS	0.72	0.72	0.763830547	0.763830547	0.763830547	0.763830547	6.8	6.8
KDUI	5.362236667	6.2	9.856916939	4.2	11.50452142	3.26802058	18.46323325	16.61666667
KG6PDC	4.675673673	6.2	4.430899625	4.2	2.456149881	3.26802058	25.8500079	16.61666667
LA4NTpp	5.870689331	6.2	7.71480612	4.2	2.785554918	3.26802058	11.8403967	16.61666667
LACZ	26.93961557	6.2	13.01447039	4.2	3.830761809	3.26802058	12.73687495	16.61666667
LACZpp	20.29538828	6.2	16.32926912	4.2	4.416344847	3.26802058	9.053577816	16.61666667
LADGMDH	5.811826323	6.2	11.28662537	4.2	7.882974399	3.26802058	19.51608689	16.61666667
LALDO2x	5.575784466	6.2	5.947464834	4.2	2.499004675	3.26802058	8.245871369	16.61666667
LALDO3	3.681633768	6.2	10.73058028	4.2	2.7593296	3.26802058	10.24456109	16.61666667
LALGP	8.198398288	6.2	18.82147035	4.2	3.678719948	3.26802058	10.28913922	16.61666667
LCADi	4.788717718	6.2	4.627202902	4.2	2.385278322	3.26802058	12.06615394	16.61666667
LCARR	6.134702871	6.2	9.687761178	4.2	3.396362542	3.26802058	10.15103894	16.61666667
LCARS	6.603887571	6.2	7.018543354	4.2	2.751624131	3.26802058	9.221128492	16.61666667
LCARS_b	18.03296231	6.2	29.76274599	4.2	18.49760899	3.26802058	37.91442456	16.61666667
LCARSyi	11.38513615	6.2	40.5940989	4.2	16.67119079	3.26802058	19.20800694	16.61666667
LDGUNPD	11.36178851	6.2	9.235475613	4.2	3.321879027	3.26802058	15.83508689	16.61666667
LDH_D	3.925127407	6.2	8.656439479	4.2	5.601871819	3.26802058	8.674751767	16.61666667
LDH_D2	11.93755171	6.2	9.869618508	4.2	3.669269312	3.26802058	14.81916492	16.61666667
LDH_D_b	10.59348383	6.2	20.8067765	4.2	11.5637911	3.26802058	33.91584463	16.61666667
LEUTAi	21.61703028	6.2	37.51804925	4.2	16.08540154	3.26802058	13.24786231	16.61666667
LEUTRS	5.112507803	6.2	6.540264366	4.2	2.674387483	3.26802058	5	5
LGTHL	0.529554331	6.2	64.41890103	64.41890103	64.41890103	64.41890103	4.635643308	16.61666667
LIPAabcpp	8.550713673	6.2	16.38168737	4.2	2.504420074	3.26802058	9.418861285	16.61666667
LIPACabcpp	8.550713673	6.2	16.38168737	4.2	2.504420074	3.26802058	9.418861285	16.61666667
LIPAMPL	4.470723376	6.2	5.916114223	4.2	2.586751701	3.26802058	9.909631816	16.61666667
LIPATPT	5.039260728	6.2	11.77067323	4.2	3.449978487	3.26802058	10.15149865	16.61666667
LIPOCT	0.312323387	6.2	0.00257809	0.00257809	0.00257809	0.00257809	0.14	0.14
LIPOS	2.760952643	6.2	0.000241778	0.000241778	0.000241778	0.000241778	4.967185363	16.61666667
LKDRA	3.170549014	6.2	4.540581771	4.2	3.122071173	3.26802058	9.08745428	16.61666667
LKDRA_b	3.038472419	6.2	4.073643972	4.2	2.912668299	3.26802058	6.821032266	16.61666667
L_LACD2	11.21595572	6.2	17.47719459	4.2	2.705182854	3.26802058	7.477182782	16.61666667
L_LACD3	11.21595572	6.2	17.47719459	4.2	2.705182854	3.26802058	7.477182782	16.61666667
LPADSS	52	52	52	52	8.700117217	8.700117217	10.24769687	16.61666667
LPLIPAL1A120pp	3.395167009	6.2	16.31945381	4.2	3.32447343	3.26802058	9.620284801	16.61666667
LPLIPAL1A140pp	3.395167009	6.2	16.31945381	4.2	3.32447343	3.26802058	9.620284801	16.61666667
LPLIPAL1A141pp	3.395167009	6.2	16.31945381	4.2	3.32447343	3.26802058	9.620284801	16.61666667
LPLIPAL1A160pp	3.395167009	6.2	16.31945381	4.2	3.32447343	3.26802058	9.620284801	16.61666667
LPLIPAL1A161pp	3.395167009	6.2	16.31945381	4.2	3.32447343	3.26802058	9.620284801	16.61666667
LPLIPAL1A180pp	3.395167009	6.2	16.31945381	4.2	3.32447343	3.26802058	9.620284801	16.61666667
LPLIPAL1A181pp	3.395167009	6.2	16.31945381	4.2	3.32447343	3.26802058	9.620284801	16.61666667
LPLIPAL1E120pp	3.395167009	6.2	16.31945381	4.2	3.32447343	3.26802058	9.620284801	16.61666667
LPLIPAL1E140pp	3.395167009	6.2	16.31945381	4.2	3.32447343	3.26802058	9.620284801	16.61666667
LPLIPAL1E141pp	3.395167009	6.2	16.31945381	4.2	3.32447343	3.26802058	9.620284801	16.61666667
LPLIPAL1E160pp	3.395167009	6.2	16.31945381	4.2	3.32447343	3.26802058	9.620284801	16.61666667
LPLIPAL1E161pp	3.395167009	6.2	16.31945381	4.2	3.32447343	3.26802058	9.620284801	16.61666667
LPLIPAL1E180pp	3.395167009	6.2	16.31945381	4.2	3.32447343	3.26802058	9.620284801	16.61666667
LPLIPAL1E181pp	3.395167009	6.2	16.31945381	4.2	3.32447343	3.26802058	9.620284801	16.61666667
LPLIPAL1G120pp	3.395167009	6.2	16.31945381	4.2	3.32447343	3.26802058	9.620284801	16.61666667
LPLIPAL1G140pp	3.395167009	6.2	16.31945381	4.2	3.32447343	3.26802058	9.620284801	16.61666667
LPLIPAL1G141pp	3.395167009	6.2	16.31945381	4.2	3.32447343	3.26802058	9.620284801	16.61666667
LPLIPAL1G160pp	3.395167009	6.2	16.31945381	4.2	3.32447343	3.26802058	9.620284801	16.61666667
LPLIPAL1G161pp	3.395167009	6.2	16.31945381	4.2	3.32447343	3.26802058	9.620284801	16.61666667
LPLIPAL1G180pp	3.463455645	6.2	9.27286449	4.2	3.17170641	3.26802058	9.31623008	16.61666667
LPLIPAL1G181pp	3.395167009	6.2	16.31945381	4.2	3.32447343	3.26802058	9.620284801	16.61666667
LPLIPAL2A120	3.874348381	6.2	78.69203493	4.2	2.809180772	3.26802058	8.791904831	16.61666667
LPLIPAL2A140	3.874348381	6.2	78.69203493	4.2	2.809180772	3.26802058	8.791904831	16.61666667
LPLIPAL2A141	3.874348381	6.2	78.69203493	4.2	2.809180772	3.26802058	8.791904831	16.61666667
LPLIPAL2A160	3.874348381	6.2	78.69203493	4.2	2.809180772	3.26802058	8.791904831	16.61666667
LPLIPAL2A161	3.874348381	6.2	78.69203493	4.2	2.809180772	3.26802058	8.791904831	16.61666667
LPLIPAL2A180	3.874348381	6.2	78.69203493	4.2	2.809180772	3.26802058	8.791904831	16.61666667
LPLIPAL2A181	3.874348381	6.2	78.69203493	4.2	2.809180772	3.26802058	8.791904831	16.61666667
LPLIPAL2ATE120	4.51342771	6.2	60.93992128	4.2	3.251202051	3.26802058	9.127303247	16.61666667
LPLIPAL2ATE140	4.51342771	6.2	60.93992128	4.2	3.251202051	3.26802058	9.127303247	16.61666667
LPLIPAL2ATE141	4.51342771	6.2	60.93992128	4.2	3.251202051	3.26802058	9.127303247	16.61666667
LPLIPAL2ATE160	4.51342771	6.2	60.93992128	4.2	3.251202051	3.26802058	9.127303247	16.61666667
LPLIPAL2ATE161	4.51342771	6.2	60.93992128	4.2	3.251202051	3.26802058	9.127303247	16.61666667
LPLIPAL2ATE180	4.51342771	6.2	60.93992128	4.2	3.251202051	3.26802058	9.127303247	16.61666667
LPLIPAL2ATE181	4.51342771	6.2	60.93992128	4.2	3.251202051	3.26802058	9.127303247	16.61666667
LPLIPAL2ATG120	4.51342771	6.2	60.93992128	4.2	3.251202051	3.26802058	9.127303247	16.61666667
